ticker,owner,Relationship,cost,value,dt,dt_sec,markPrice,close,T,% markPrice_cost,% close_cost
SAFE,ISTAR INC.,10% Owner,76.82,499868,2021-12-27 00:00:00,2021-12-27 16:13:00,77.87000275,77.37,SAFE,1.3668351340796727,0.7159593855766876
